cluster_id,risk_score,action,top_reasons,cluster_size,total_bonus_at_stake,policy_version,timestamp
comp_2922,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.113, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,292.8938292790993,1.0-autonomous,1788444340.0298526
comp_2923,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.251, 'model_importance': 0.0581}]",1,301.90301913665576,1.0-autonomous,1788444340.0298526
comp_2924,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,98.05340877418048,1.0-autonomous,1788444340.0409367
comp_2925,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.049, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.044, 'model_importance': 0.0581}]",1,69.93660144847043,1.0-autonomous,1788444340.047634
comp_2926,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.185, 'model_importance': 0.0581}]",1,416.1961802076088,1.0-autonomous,1788444340.047634
comp_2927,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.114, 'model_importance': 0.0581}]",1,323.1792863881963,1.0-autonomous,1788444340.0574048
comp_2928,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,251.04057849556455,1.0-autonomous,1788444340.0629816
comp_2929,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,71.6244731993134,1.0-autonomous,1788444340.0673552
comp_293,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.127, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,404.0422856424319,1.0-autonomous,1788444340.0739846
comp_2930,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,479.1788074129798,1.0-autonomous,1788444340.0808918
comp_2931,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.184, 'model_importance': 0.0581}]",1,471.4957049619919,1.0-autonomous,1788444340.0808918
comp_2932,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,241.40126173028784,1.0-autonomous,1788444340.092112
comp_2933,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.021, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.075, 'model_importance': 0.0581}]",1,256.0882636973546,1.0-autonomous,1788444340.0966575
comp_2934,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.355, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.098, 'model_importance': 0.0581}]",1,401.2565054876,1.0-autonomous,1788444340.104368
comp_2935,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.057, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.089, 'model_importance': 0.0581}]",1,292.74310777911614,1.0-autonomous,1788444340.1069832
comp_2936,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.254, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.075, 'model_importance': 0.0581}]",1,159.8933217643383,1.0-autonomous,1788444340.1158092
comp_2937,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.095, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.243, 'model_importance': 0.0581}]",1,74.97207407237418,1.0-autonomous,1788444340.1213179
comp_2938,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.078, 'model_importance': 0.0581}]",1,116.14494287960645,1.0-autonomous,1788444340.1269426
comp_2939,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.076, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.137, 'model_importance': 0.0581}]",1,434.1553821075297,1.0-autonomous,1788444340.1289628
comp_294,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 5.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 4.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.09, 'model_importance': 0.0581}]",5,1427.059454024528,1.0-autonomous,1788444340.1381512
comp_2940,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.287, 'model_importance': 0.0581}]",1,125.12769671522734,1.0-autonomous,1788444340.145771
comp_2941,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,173.9973838020659,1.0-autonomous,1788444340.151486
comp_2942,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.303, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.205, 'model_importance': 0.0581}]",1,428.166810307574,1.0-autonomous,1788444340.1572475
comp_2943,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,244.9160219666228,1.0-autonomous,1788444340.168822
comp_2944,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,452.9051166782901,1.0-autonomous,1788444340.1771488
comp_2945,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.201, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,401.4951617723123,1.0-autonomous,1788444340.182996
comp_2946,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.122, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,141.67204595863993,1.0-autonomous,1788444340.1909428
comp_2947,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,231.94011833924264,1.0-autonomous,1788444340.200786
comp_2948,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,438.1006396498512,1.0-autonomous,1788444340.2087934
comp_2949,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.079, 'model_importance': 0.0581}]",1,311.21399188063475,1.0-autonomous,1788444340.216803
comp_295,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,426.224144752261,1.0-autonomous,1788444340.2241364
comp_2950,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.136, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.229, 'model_importance': 0.0581}]",1,47.78352811971687,1.0-autonomous,1788444340.2322571
comp_2951,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.044, 'model_importance': 0.0581}]",1,529.9275762226423,1.0-autonomous,1788444340.2379494
comp_2952,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,257.7808220145545,1.0-autonomous,1788444340.2429287
comp_2953,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.25, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,333.06644112937386,1.0-autonomous,1788444340.2429287
comp_2954,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,414.0710069544476,1.0-autonomous,1788444340.2568603
comp_2955,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,163.13578313974972,1.0-autonomous,1788444340.2616458
comp_2956,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.09, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,77.90663230462967,1.0-autonomous,1788444340.271122
comp_2957,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.001, 'model_importance': 0.0581}]",1,57.15358300156672,1.0-autonomous,1788444340.2773535
comp_2958,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,453.4850757299079,1.0-autonomous,1788444340.285611
comp_2959,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,332.53675416283835,1.0-autonomous,1788444340.2902174
comp_296,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.04, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,337.4175824785188,1.0-autonomous,1788444340.298649
comp_2960,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,51.26807891491948,1.0-autonomous,1788444340.3066971
comp_2961,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.141, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.026, 'model_importance': 0.0581}]",1,226.17688916839467,1.0-autonomous,1788444340.3149295
comp_2962,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.179, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.298, 'model_importance': 0.0581}]",1,205.2428844463297,1.0-autonomous,1788444340.320346
comp_2963,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.022, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.1, 'model_importance': 0.0581}]",1,170.5939382711481,1.0-autonomous,1788444340.3263555
comp_2964,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,134.25089149669924,1.0-autonomous,1788444340.3332071
comp_2965,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.057, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,293.115680823628,1.0-autonomous,1788444340.3407946
comp_2966,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.024, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,160.66514219049807,1.0-autonomous,1788444340.3447042
comp_2967,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,125.334346340895,1.0-autonomous,1788444340.3514278
comp_2968,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.187, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.116, 'model_importance': 0.0581}]",1,609.5591446509181,1.0-autonomous,1788444340.3563757
comp_2969,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.051, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,439.4833030978746,1.0-autonomous,1788444340.361503
comp_297,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.142, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.01, 'model_importance': 0.0581}]",1,166.97094948619565,1.0-autonomous,1788444340.365981
comp_2970,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,442.2002194890206,1.0-autonomous,1788444340.3719628
comp_2971,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.156, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.015, 'model_importance': 0.0581}]",1,237.51398674426707,1.0-autonomous,1788444340.3774514
comp_2972,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.354, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.224, 'model_importance': 0.0581}]",1,335.3717630257807,1.0-autonomous,1788444340.3827894
comp_2973,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.114, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,301.7091693694236,1.0-autonomous,1788444340.3897526
comp_2974,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,478.78265648536393,1.0-autonomous,1788444340.3942142
comp_2975,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.02, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,426.00313203605776,1.0-autonomous,1788444340.3995216
comp_2976,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.005, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.14, 'model_importance': 0.0581}]",1,444.1974496676837,1.0-autonomous,1788444340.404865
comp_2977,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.05, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,485.4486764966199,1.0-autonomous,1788444340.4067228
comp_2978,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,149.8385175369832,1.0-autonomous,1788444340.4156253
comp_2979,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.094, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 4.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 3.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",4,1226.6850869794637,1.0-autonomous,1788444340.4211776
comp_298,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 6.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 5.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.275, 'model_importance': 0.0581}]",6,1815.3174404016083,1.0-autonomous,1788444340.4289439
comp_2980,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.051, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.075, 'model_importance': 0.0581}]",1,460.20387885324993,1.0-autonomous,1788444340.4351583
comp_2981,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.0, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.411, 'model_importance': 0.0581}]",1,239.4172364538203,1.0-autonomous,1788444340.4405124
comp_2982,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.03, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.0, 'model_importance': 0.0581}]",1,95.39240218364851,1.0-autonomous,1788444340.4474819
comp_2983,0.0,RELEASE,"[{'feature': 'instrument_reuse_ratio', 'value': 0.175, 'model_importance': 0.3574}, {'feature': 'cluster_size', 'value': 1.0, 'model_importance': 0.2892}, {'feature': 'n_referral_edges', 'value': 0.0, 'model_importance': 0.2081}, {'feature': 'device_reuse_ratio', 'value': 0.152, 'model_importance': 0.0581}]",1,120.20649611089462,1.0-autonomous,1788444340.4474819
